#commodity_name	kg	m3	LDM	LU	m2	AU	price
Article_6650	12.9533684211	0.1856842105	0.0550607287	0.0526315789	0.1263157895	1	19211
Article_6651	1.2625	0.01785	0.0053125	0.025	0.0255	1	1470
Article_6652	2.6916666667	0.0495	0.0072649573	0.0416666667	0.05	1	29.13
Article_6653	0.0493333333	2.07E-05	2.80181E-05	0.0033333333	0.000138	1	0.14
Article_6654	2.6916666667	0.0495	0.0072649573	0.0416666667	0.05	1	29.13
Article_6655	12.6473684211	0.1856842105	0.0275303644	0.0526315789	0.1263157895	1	2409.3333333333
Article_6656	2.5923076923	0.0456923077	0.0067061144	0.0384615385	0.0461538462	1	13
Article_6657	0.785	0.0036	0.0008333333	0.05	0.012	1	1036
Article_6658	2.5923076923	0.0456923077	0.0067061144	0.0384615385	0.0461538462	1	13
Article_6659	0.4912	0.0036	0.0008333333	0.05	0.012	1	777
Article_6660	0.061	2.484E-05	6.72435E-05	0.004	0.0001656	1	0.16
Article_6661	0.765	0.0036	0.0008333333	0.05	0.012	1	994
Article_6662	15.8654545455	0.0872727273	0.0128787879	0.0454545455	0.0872727273	1	77.36
Article_6663	3.1590909091	0.054	0.0079254079	0.0454545455	0.0545454545	1	200.83
Article_6664	0.00408	1.61728E-05	2.59048E-05	0.0004	5.776E-05	1	0.04
Article_6665	0.046652381	0.0005357143	0.0002453102	0.005952381	0.0017857143	1	1511
Article_6666	13.15	0.1188	0.0174358974	0.1	0.12	1	55.35
Article_6667	0.0201785714	0.0001928571	3.11355E-05	0.0001785714	0.0002142857	1	1
Article_6668	32.924	0.3712	0.0708333333	0.0833333333	0.16	1	8343.0666666667
Article_6669	33.27	0.3712	0.0708333333	0.0833333333	0.16	1	8343.0666666667
Article_6670	2.92	0.0384	0.0056666667	0.02	0.0384	1	5.64
Article_6671	32.859	0.3712	0.0708333333	0.0833333333	0.16	1	8249.3133333333
Article_6672	2.55	0.0391233333	0.0058119658	0.0333333333	0.0403333333	1	6.28
Article_6673	1.1000142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1269
Article_6674	2.6916666667	0.0495	0.0072649573	0.0416666667	0.05	1	76.29
Article_6675	32.924	0.3712	0.0708333333	0.0833333333	0.16	1	25029.2
Article_6676	0.8157142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	950
Article_6677	0.0893333333	0.000448	8.33333E-05	0.0066666667	0.0016	1	1
Article_6678	32.7	0.3712	0.0708333333	0.0833333333	0.16	1	8204.6666666667
Article_6679	23.195	0.24	0.0354166667	0.125	0.24	1	16.66
Article_6680	1.0842142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1269
Article_6681	19.924375	0.1096875	0.0157407407	0.0625	0.1125	1	1
Article_6682	2.8090909091	0.054	0.0079254079	0.0454545455	0.0545454545	1	33.21
Article_6683	33.205	0.3712	0.0708333333	0.0833333333	0.16	1	24747.94
Article_6684	32.7	0.3712	0.0708333333	0.0833333333	0.16	1	8204.6666666667
Article_6685	0.0006125	4.41E-06	6.944E-07	0.00025	3E-05	1	0.0195
Article_6686	2.6916666667	0.0495	0.0072649573	0.0416666667	0.05	1	76.29
Article_6687	32.859	0.3712	0.0708333333	0.0833333333	0.16	1	24747.94
Article_6688	3.35	0.0594	0.0087179487	0.05	0.06	1	92.93
Article_6689	0.8157142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1209
Article_6690	32.7	0.3712	0.0708333333	0.0833333333	0.16	1	24614
Article_6691	0.1225	0.0011505	0.000615942	0.025	0.0057525	1	20.69
Article_6692	0.8157142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1209
Article_6693	3.0090909091	0.054	0.0079254079	0.0454545455	0.0545454545	1	42.8
Article_6694	0.0966666667	0.000548856	9.25926E-05	0.0083333333	0.0019602	1	2.88
Article_6695	33.043	0.3712	0.0708333333	0.0833333333	0.16	1	10664.36
Article_6696	0.9470142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1148
Article_6697	0.0030235714	1.6246E-06	2.399E-07	7.14286E-05	5.2071E-06	1	0.02
Article_6698	0.1225	0.0011505	0.000615942	0.025	0.0057525	1	17.95
Article_6699	3.2367857143	0.0626785714	0.008994709	0.0357142857	0.0642857143	1	1
Article_6700	32.7	0.3712	0.0708333333	0.0833333333	0.16	1	24614
Article_6701	3.4	0.0594	0.0087179487	0.05	0.06	1	92.93
Article_6702	0.6607142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1226
Article_6703	0.1225	0.0011505	0.000615942	0.025	0.0057525	1	17.95
Article_6704	32.972	0.3712	0.0708333333	0.0833333333	0.16	1	10383.1
Article_6705	0.0205	1.323E-05	1.04938E-05	0.0025	0.000126	1	0.09
Article_6706	0.016	0.0001008	1.5873E-05	0.0028571429	0.0006857143	1	0.84
Article_6707	3.0590909091	0.054	0.0079254079	0.0454545455	0.0545454545	1	36.73
Article_6708	0.8931142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1057
Article_6709	2.4552777778	0.04875	0.0069958848	0.0277777778	0.05	1	1
Article_6710	0.0966666667	0.000548856	9.25926E-05	0.0083333333	0.0019602	1	2.88
Article_6711	3.0090909091	0.054	0.0079254079	0.0454545455	0.0545454545	1	42.8
Article_6712	0.9340142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1148
Article_6713	0.000625	7.5E-07	1.042E-07	0.000125	5E-06	1	0.9866666667
Article_6714	32.972	0.3712	0.0708333333	0.0833333333	0.16	1	10249
Article_6715	8.3385454545	0.0531818182	0.0079254079	0.0454545455	0.0545454545	1	1
Article_6716	8.3385454545	0.0531818182	0.0079254079	0.0454545455	0.0545454545	1	1
Article_6717	1.26	0.02856	0.0085	0.04	0.0408	1	2269
Article_6718	13.15	0.1188	0.0174358974	0.1	0.12	1	55.35
Article_6719	32.7	0.3712	0.0708333333	0.0833333333	0.16	1	10249
Article_6720	3.0590909091	0.054	0.0079254079	0.0454545455	0.0545454545	1	36.73
Article_6721	0.5272727273	0.0002545455	0.0001180638	0.0454545455	0.0031818182	1	1.78
Article_6722	0.9005142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1057
Article_6723	0.0216666667	0.0003004375	6.8438E-05	0.0083333333	0.00273125	1	3.88
Article_6724	37	0.2646	0.0377777778	0.1	0.18	1	1
Article_6725	1.19875	0.0084	0.0013888889	0.125	0.03	1	9.03
Article_6726	1.0916666667	0.033792	0.007311828	0.0833333333	0.0704	1	1
Article_6727	1.212	0.0144	0.002	0.02	0.0192	1	3601
Article_6728	37	0.2646	0.0377777778	0.1	0.18	1	1
Article_6729	1.0916666667	0.033792	0.007311828	0.0833333333	0.0704	1	1
Article_6730	1.212	0.0144	0.002	0.02	0.0192	1	3601
Article_6731	38.5555555556	0.294	0.0419753086	0.1111111111	0.2	1	1
Article_6732	37	0.2646	0.0377777778	0.1	0.18	1	1
Article_6733	1.212	0.0144	0.002	0.02	0.0192	1	3601
Article_6734	2.2233333333	0.0728	0.0107936508	0.1666666667	0.13	1	1
Article_6735	37	0.2646	0.0377777778	0.1	0.18	1	1
Article_6736	2.528	0.09828	0.0175483871	0.2	0.1638	1	1
Article_6737	0.0355	0.00028	4.62963E-05	0.0041666667	0.001	1	0.19
Article_6738	1.212	0.0144	0.002	0.02	0.0192	1	3601
Article_6739	0.0355	0.00028	4.62963E-05	0.0041666667	0.001	1	0.19
Article_6740	1.578	0.056448	0.0086349206	0.2	0.1008	1	1
Article_6741	38.5555555556	0.294	0.0419753086	0.1111111111	0.2	1	1
Article_6742	0.0355	0.00028	4.62963E-05	0.0041666667	0.001	1	0.19
Article_6743	1.212	0.0144	0.002	0.02	0.0192	1	4366
Article_6744	0.7564285714	0.0083571429	0.0012454212	0.0071428571	0.0085714286	1	1
Article_6745	37	0.2646	0.0377777778	0.1	0.18	1	1
Article_6746	37	0.2646	0.0377777778	0.1	0.18	1	1
Article_6747	0.688	0.00696	0.0011111111	0.1	0.024	1	5.47
Article_6748	1.212	0.0144	0.002	0.02	0.0192	1	4366
Article_6749	0.9616666667	0.029841	0.0053968254	0.0833333333	0.0609	1	1
Article_6750	1.212	0.0144	0.002	0.02	0.0192	1	4366
Article_6751	37	0.2646	0.0377777778	0.1	0.18	1	1
Article_6752	0.7564285714	0.0083571429	0.0012454212	0.0071428571	0.0085714286	1	1
Article_6753	7.25	0.0567333333	0.0085858586	0.0277777778	0.0383333333	1	1
Article_6754	1.18	0.0144	0.002	0.02	0.0192	1	3601
Article_6755	0.627	0.01188	0.0017435897	0.01	0.012	1	0
Article_6756	4.192	0.064	0.0094444444	0.0333333333	0.064	1	37.71
Article_6757	0.688	0.00696	0.0011111111	0.1	0.024	1	5.47
Article_6758	7.1266666667	0.069	0.0202380952	0.0104166667	0.043125	1	1
Article_6759	0.859	0.00672	0.0011111111	0.1	0.024	1	5.47
Article_6760	1.18	0.0144	0.002	0.02	0.0192	1	3601
Article_6761	0.0506666667	8.25562E-05	2.40113E-05	0.0033333333	0.00047175	1	1.32
Article_6762	7.1266666667	0.069	0.0202380952	0.0104166667	0.043125	1	1
Article_6763	1.18	0.0144	0.002	0.02	0.0192	1	3601
Article_6764	37	0.2646	0.0377777778	0.1	0.18	1	1
Article_6765	1.18	0.0144	0.002	0.02	0.0192	1	4366
Article_6766	7.9666666667	0.069	0.0202380952	0.0104166667	0.043125	1	1
Article_6767	4.3716666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	7.51
Article_6768	37	0.2646	0.0377777778	0.1	0.18	1	1
Article_6769	7.9666666667	0.069	0.0202380952	0.0104166667	0.043125	1	1
Article_6770	1.18	0.0144	0.002	0.02	0.0192	1	4366
Article_6771	38.5555555556	0.294	0.0419753086	0.1111111111	0.2	1	1
Article_6772	1.18	0.0144	0.002	0.02	0.0192	1	4366
Article_6773	4.3716666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	7.43
Article_6774	0.2087619048	0.0016	0.0002380952	0.0238095238	0.0057142857	1	0
Article_6775	1.1033333333	0.012	0.0016666667	0.0166666667	0.016	1	4790
Article_6776	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	18.08
Article_6777	37	0.2646	0.0377777778	0.1	0.18	1	1
Article_6778	0.2087619048	0.0016	0.0002380952	0.0238095238	0.0057142857	1	0
Article_6779	0.3929090909	0.00149688	0.0002525253	0.0227272727	0.005346	1	28.73
Article_6780	0.9593333333	0.012	0.0016666667	0.0166666667	0.016	1	4630
Article_6781	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	7.39
Article_6782	0.6607142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1202
Article_6783	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	17.9
Article_6784	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.83
Article_6785	1.6927272727	0.0109090909	0.0015850816	0.0090909091	0.0109090909	1	6.92
Article_6786	1.036	0.0144	0.002	0.02	0.0192	1	3481
Article_6787	0.6607142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	945
Article_6788	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	18.08
Article_6789	2.5866666667	0.02	0.0029059829	0.0166666667	0.02	1	6.92
Article_6790	0.79625	0.0051	0.0008333333	0.125	0.03	1	21.32
Article_6791	1.027	0.0144	0.002	0.02	0.0192	1	3481
Article_6792	5.65625	0.0582	0.0088541667	0.03125	0.06	1	39.31
Article_6793	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	9.54
Article_6794	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	17.9
Article_6795	0.3929090909	0.00149688	0.0002525253	0.0227272727	0.005346	1	27.76
Article_6796	1.036	0.0144	0.002	0.02	0.0192	1	3481
Article_6797	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	7.38
Article_6798	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	17.9
Article_6799	1.036	0.0144	0.002	0.02	0.0192	1	3481
Article_6800	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	7.38
Article_6801	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	18.08
Article_6802	5.65625	0.0582	0.0088541667	0.03125	0.06	1	39.31
Article_6803	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	8.32
Article_6804	1.036	0.0144	0.002	0.02	0.0192	1	3481
Article_6805	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	8.32
Article_6806	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	17.9
Article_6807	0.0364	0.0002634509	4.44444E-05	0.004	0.000940896	1	0.21
Article_6808	1.18	0.0144	0.002	0.02	0.0192	1	3601
Article_6809	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	18.08
Article_6810	0.9593333333	0.012	0.0016666667	0.0166666667	0.016	1	4630
Article_6811	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	18.08
Article_6812	38	0.3672	0.0666666667	0.5	0.48	1	29037
Article_6813	0.0087705882	1.03765E-05	1.634E-06	0.0005882353	7.05882E-05	1	0.0259
Article_6814	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	8.24
Article_6815	1.73	0.01725	0.0089473684	0.25	0.08625	1	36.35
Article_6816	0.1811111111	0.0020029167	0.0004562534	0.0555555556	0.0182083333	1	22.68
Article_6817	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	18.08
Article_6818	0.7434444444	0.0042666667	0.0006296296	0.0022222222	0.0042666667	1	1.52
Article_6819	0.7064285714	0.0114155	0.0023809524	0.0714285714	0.033575	1	1
Article_6820	1.78	0.0345	0.0178947368	0.5	0.1725	1	37.97
Article_6821	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	6.79
Article_6822	38	0.3672	0.0666666667	0.5	0.48	1	29137
Article_6823	1.96625	0.024375	0.0036324786	0.0208333333	0.025	1	1
Article_6824	1.73	0.01725	0.0089473684	0.25	0.08625	1	37.97
Article_6825	1.1116666667	0.0363	0.0056666667	0.0833333333	0.0605	1	1
Article_6826	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	6.79
Article_6827	38	0.3672	0.0666666667	0.5	0.48	1	29037
Article_6828	0.7064285714	0.0114155	0.0023809524	0.0714285714	0.033575	1	1
Article_6829	0.00205	1.4E-06	1.4167E-06	0.0002	1.4E-05	1	0
Article_6830	1.027	0.0144	0.002	0.02	0.0192	1	3481
Article_6831	35	0.3672	0.0666666667	0.5	0.48	1	20671
Article_6832	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	6.91
Article_6833	0.9696666667	0.033792	0.007311828	0.0833333333	0.0704	1	1
Article_6834	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	6.91
Article_6835	38	0.3672	0.0666666667	0.5	0.48	1	29137
Article_6836	1.036	0.0144	0.002	0.02	0.0192	1	3481
Article_6837	1.96625	0.024375	0.0036324786	0.0208333333	0.025	1	1
Article_6838	1.224	0.04356	0.0068	0.1	0.0726	1	1
Article_6839	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	7.85
Article_6840	35	0.3672	0.0666666667	0.5	0.48	1	19486
Article_6841	1.6927272727	0.0109090909	0.0015850816	0.0090909091	0.0109090909	1	6.92
Article_6842	1.036	0.0144	0.002	0.02	0.0192	1	3481
Article_6843	0.9716666667	0.033792	0.007311828	0.0833333333	0.0704	1	1
Article_6844	38	0.3672	0.0666666667	0.5	0.48	1	20671
Article_6845	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	7.39
Article_6846	0.9716666667	0.033792	0.007311828	0.0833333333	0.0704	1	1
Article_6847	2.2685714286	0.0210857143	0.0032708033	0.0238095238	0.0234285714	1	36.42
Article_6848	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.83
Article_6849	38	0.3672	0.0666666667	0.5	0.48	1	20280
Article_6850	2.2685714286	0.0210857143	0.0032708033	0.0238095238	0.0234285714	1	36.42
Article_6851	0.79625	0.0051	0.0008333333	0.125	0.03	1	21.32
Article_6852	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.83
Article_6853	1.78	0.0345	0.0178947368	0.5	0.1725	1	37.97
Article_6854	38	0.3672	0.0666666667	0.5	0.48	1	28646
Article_6855	35	0.3672	0.0666666667	0.5	0.48	1	19486
Article_6856	0.21	0.00179712	0.0002666667	0.01	0.003744	1	1
Article_6857	2.2685714286	0.0210857143	0.0032708033	0.0238095238	0.0234285714	1	36.42
Article_6858	0.79625	0.0051	0.0008333333	0.125	0.03	1	21.06
Article_6859	35	0.3672	0.0666666667	0.5	0.48	1	20280
Article_6860	1.73	0.01725	0.0089473684	0.25	0.08625	1	37.97
Article_6861	0.79625	0.0051	0.0008333333	0.125	0.03	1	21.25
Article_6862	0.9111111111	0.01297725	0.0024216524	0.0138888889	0.0166375	1	10.86
Article_6863	35	0.3672	0.0666666667	0.5	0.48	1	19095
Article_6864	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	7.26
Article_6865	2.0875	0.0375	0.0054487179	0.03125	0.0375	1	12.67
Article_6866	0.9111111111	0.01297725	0.0024216524	0.0138888889	0.0166375	1	10.86
Article_6867	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.83
Article_6868	0.9111111111	0.01297725	0.0024216524	0.0138888889	0.0166375	1	10.86
Article_6869	38	0.3672	0.0666666667	0.5	0.48	1	28646
Article_6870	0.2357142857	0.0016874671	0.0003331374	0.0238095238	0.0047534286	1	7.26
Article_6871	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.83
Article_6872	1.73	0.01725	0.0089473684	0.25	0.08625	1	36.35
Article_6873	0.9111111111	0.01297725	0.0024216524	0.0138888889	0.0166375	1	10.86
Article_6874	38	0.3672	0.0666666667	0.5	0.48	1	28646
Article_6875	0.79625	0.0051	0.0008333333	0.125	0.03	1	21.25
Article_6876	35	0.3672	0.0666666667	0.5	0.48	1	19095
Article_6877	0.1633333333	0.00256	0.0004166667	0.0166666667	0.008	1	1.13
Article_6878	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.83
Article_6879	0.5075	0.0072	0.001	0.01	0.0096	1	7.14
Article_6880	1.3666666667	0.008	0.0011623932	0.0066666667	0.008	1	2.97
Article_6881	0.79625	0.0051	0.0008333333	0.125	0.03	1	21.32
Article_6882	0.71	0.001097712	0.0002777778	0.0166666667	0.0039204	1	322.88
Article_6883	1.0666666667	0.008	0.0011623932	0.0066666667	0.008	1	2.84
Article_6884	0.6041666667	0.0041847417	0.0005902778	0.0041666667	0.0043141667	1	1.7
Article_6885	0.79625	0.0051	0.0008333333	0.125	0.03	1	21.06
Article_6886	0.4065	0.0072	0.001	0.01	0.0096	1	4.18
Article_6887	1.6927272727	0.0109090909	0.0015850816	0.0090909091	0.0109090909	1	18.01
Article_6888	0.79625	0.0051	0.0008333333	0.125	0.03	1	21.06
Article_6889	38	0.3672	0.0666666667	0.5	0.48	1	28646
Article_6890	0.0729666667	0.000365904	9.25926E-05	0.0055555556	0.0013068	1	52
Article_6891	0.914	0.0144	0.002	0.02	0.0192	1	11.23
Article_6892	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.83
Article_6893	0.1785483871	0.00080995	0.0001142473	0.0008064516	0.000835	1	122
Article_6894	1.3666666667	0.008	0.0011623932	0.0066666667	0.008	1	2.97
Article_6895	0.0729666667	0.000365904	9.25926E-05	0.0055555556	0.0013068	1	52
Article_6896	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.83
Article_6897	1.3366666667	0.008	0.0011623932	0.0066666667	0.008	1	4.99
Article_6898	1.4083333333	0.025	0.0036324786	0.0208333333	0.025	1	9.96
Article_6899	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	8.25
Article_6900	0.2939	0.00313538	0.0005396825	0.01	0.008251	1	2.2
Article_6901	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.83
Article_6902	0.0037671429	2.496E-05	1.0119E-05	0.0002857143	4.8E-05	1	0.0168
Article_6903	0.0225	2.1E-05	1.5625E-05	0.0025	0.00015	1	0.1
Article_6904	1.2666666667	0.008	0.0011623932	0.0066666667	0.008	1	4.7
Article_6905	1.7159090909	0.0114129318	0.0016098485	0.0113636364	0.0117659091	1	15.16
Article_6906	1.1466666667	0.008	0.0011623932	0.0066666667	0.008	1	4.99
Article_6907	1.4083333333	0.025	0.0036324786	0.0208333333	0.025	1	9.96
Article_6908	0.2939	0.00313538	0.0005396825	0.01	0.008251	1	2.2
Article_6909	0.79625	0.0051	0.0008333333	0.125	0.03	1	21.06
Article_6910	4.5416666667	0.0418474167	0.0059027778	0.0416666667	0.0431416667	1	8.25
Article_6911	1.4083333333	0.025	0.0036324786	0.0208333333	0.025	1	9.96
Article_6912	0.0725185185	0.0004977778	8.23045E-05	0.0074074074	0.0017777778	1	0.3
Article_6913	1.41	0.0051	0.00125	0.125	0.03	1	472.8266666667
Article_6914	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.38
Article_6915	0.305	0.00289332	0.0008095238	0.05	0.03807	1	6.92
Article_6916	0.1065833333	0.00056	9.25926E-05	0.0083333333	0.002	1	0.37
Article_6917	1.7661666667	0.00625	0.0013621795	0.0052083333	0.00625	1	1291.61
Article_6918	1.7761666667	0.00625	0.0013621795	0.0052083333	0.00625	1	1409.32
Article_6919	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.38
Article_6920	4.2	0.064	0.0283333333	0.0333333333	0.064	1	122.26
Article_6921	0.1065833333	0.00056	9.25926E-05	0.0083333333	0.002	1	0.37
Article_6922	1.41	0.0051	0.00125	0.125	0.03	1	490.1666666667
Article_6923	4.25	0.064	0.0283333333	0.0333333333	0.064	1	122.13
Article_6924	2.4140740741	0.0185988519	0.0026234568	0.0185185185	0.0191740741	1	8.9
Article_6925	1.41	0.0051	0.00125	0.125	0.03	1	490.1666666667
Article_6926	1.9727619048	0.0071428571	0.0015567766	0.005952381	0.0071428571	1	1798.52
Article_6927	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.38
Article_6928	0.674	0.0144	0.002	0.02	0.0192	1	6.57
Article_6929	0.0743	0.00065254	0.0001095008	0.01	0.0023305	1	0.35
Article_6930	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.38
Article_6931	0.0743	0.00065254	0.0001095008	0.01	0.0023305	1	0.35
Article_6932	0.763875	0.00555	0.0008333333	0.0125	0.012	1	5.54
Article_6933	1.9727619048	0.0071428571	0.0015567766	0.005952381	0.0071428571	1	1798.52
Article_6934	0.3159230769	0.0023076923	0.0003353057	0.0019230769	0.0023076923	1	0.74
Article_6935	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.38
Article_6936	1.7761666667	0.00625	0.0013621795	0.0052083333	0.00625	1	1409.32
Article_6937	0.535	0.00289332	0.0008095238	0.05	0.03807	1	11.72
Article_6938	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.38
Article_6939	1.7661666667	0.00625	0.0013621795	0.0052083333	0.00625	1	1291.61
Article_6940	0.0725185185	0.0004977778	8.23045E-05	0.0074074074	0.0017777778	1	0.3
Article_6941	0.535	0.00289332	0.0008095238	0.05	0.03807	1	11.78
Article_6942	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.38
Article_6943	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.83
Article_6944	0.21	0.002688	0.0004	0.02	0.0096	1	13.29
Article_6945	0.0546666667	0.000224	4.16667E-05	0.0033333333	0.0008	1	1
Article_6946	0.003075	8.82E-06	1.3889E-06	0.0005	6E-05	1	0.0434
Article_6947	0.2605454545	0.0006109091	0.0001515152	0.0181818182	0.0021818182	1	1
Article_6948	1.9	0.0174	0.0027777778	0.25	0.06	1	15.68
Article_6949	0.79625	0.0051	0.0008333333	0.125	0.03	1	21.25
Article_6950	0.8237704918	0.0095901639	0.0014291719	0.0081967213	0.0098360656	1	1
Article_6951	0.79625	0.0051	0.0008333333	0.125	0.03	1	21.25
Article_6952	2.0875	0.0375	0.0054487179	0.03125	0.0375	1	3.1
Article_6953	0.8237704918	0.0095901639	0.0014291719	0.0081967213	0.0098360656	1	1
Article_6954	0.21	0.002688	0.0004	0.02	0.0096	1	13.29
Article_6955	0.0039125	4.41E-06	6.944E-07	0.00025	3E-05	1	0.04
Article_6956	0.79625	0.0051	0.0008333333	0.125	0.03	1	20.38
Article_6957	2.0875	0.0375	0.0054487179	0.03125	0.0375	1	12.66
