#tariff_name;tariff_costs;up_to_kg;up_to_m3;up_to_LDM;up_to_LU;up_to_m2;up_to_AU;up_to_price;
FTL||Supplier_374||Hub_82||FTL_DE_W-ES_1500;1.446,9000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_374||Hub_83||FTL_DE_W-DE_W_500;526,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_374||Hub_84||FTL_DE_W-IT_1000;869,3800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_374||Hub_85||FTL_DE_W-DE_W_500;422,4300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_375||Hub_81||FTL_BX-GB_1000;816,4000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_375||Hub_82||FTL_BX-ES_1500;1.512,7700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_375||Hub_83||FTL_BX-DE_W_250;251,7500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_375||Hub_84||FTL_BX-IT_1000;1.215,3700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_375||Hub_85||FTL_BX-DE_W_1000;706,4700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_376||Hub_81||FTL_DE_W-GB_1500;1.391,8500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_376||Hub_82||FTL_DE_W-ES_2000;1.895,5600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_376||Hub_83||FTL_DE_W-DE_W_500;603,4700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_376||Hub_84||FTL_DE_W-IT_1000;1.176,1500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_376||Hub_85||FTL_DE_W-DE_W_500;397,2500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_377||Hub_81||FTL_DE_W-GB_1500;1.334,5500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_377||Hub_82||FTL_DE_W-ES_1500;1.612,6700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_377||Hub_83||FTL_DE_W-DE_W_500;569,6300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_377||Hub_84||FTL_DE_W-IT_1000;903,3300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_377||Hub_85||FTL_DE_W-DE_W_250;243,2300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_378||Hub_81||FTL_DE_W-GB_1000;1.062,2000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_378||Hub_82||FTL_DE_W-ES_1500;1.574,6300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_378||Hub_83||FTL_DE_W-DE_W_250;289,1400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_378||Hub_84||FTL_DE_W-IT_1000;1.118,5700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_378||Hub_85||FTL_DE_W-DE_W_500;552,0000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_379||Hub_81||FTL_DE_W-GB_1500;1.449,9700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_379||Hub_82||FTL_DE_W-ES_2000;1.892,1900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_379||Hub_83||FTL_DE_W-DE_W_500;666,7800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_379||Hub_84||FTL_DE_W-IT_1000;1.128,6500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_379||Hub_85||FTL_DE_W-DE_W_250;353,3500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_380||Hub_81||FTL_DE_W-GB_1500;1.502,4800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_380||Hub_82||FTL_DE_W-ES_1500;1.501,7900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_380||Hub_83||FTL_DE_W-DE_W_1000;756,7900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_380||Hub_84||FTL_DE_W-IT_500;669,4100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_380||Hub_85||FTL_DE_W-DE_W_250;285,7600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_381||Hub_81||FTL_CZ-GB_1500;1.435,0400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_381||Hub_82||FTL_CZ-ES_2000;1.757,6400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_381||Hub_83||FTL_CZ-DE_W_1000;668,8600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_381||Hub_84||FTL_CZ-IT_1000;984,5400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_381||Hub_85||FTL_CZ-DE_W_500;346,0200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_382||Hub_81||FTL_PL-GB_2000;1.651,6500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_382||Hub_82||FTL_PL-ES_2500;2.299,2500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_382||Hub_83||FTL_PL-DE_W_1000;1.022,1300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_382||Hub_84||FTL_PL-IT_1500;1.603,8300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_382||Hub_85||FTL_PL-DE_W_1000;933,3400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_383||Hub_81||FTL_DE_W-GB_1500;1.220,4800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_383||Hub_82||FTL_DE_W-ES_1500;1.762,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_383||Hub_83||FTL_DE_W-DE_W_500;404,9500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_383||Hub_84||FTL_DE_W-IT_1000;1.157,8000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_383||Hub_85||FTL_DE_W-DE_W_500;435,6700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_384||Hub_81||FTL_DE_W-GB_1000;975,6200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_384||Hub_82||FTL_DE_W-ES_2000;1.915,5100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_384||Hub_83||FTL_DE_W-DE_W_250;313,5900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_384||Hub_84||FTL_DE_W-IT_1500;1.526,2300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_384||Hub_85||FTL_DE_W-DE_W_1000;768,0000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_385||Hub_81||FTL_DE_W-GB_1500;1.442,3000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_385||Hub_82||FTL_DE_W-ES_2000;2.159,6700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_385||Hub_83||FTL_DE_W-DE_W_1000;684,4600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_385||Hub_84||FTL_DE_W-IT_1500;1.482,6600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_385||Hub_85||FTL_DE_W-DE_W_500;690,3100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_386||Hub_81||FTL_DE_W-GB_1500;1.410,1600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_386||Hub_82||FTL_DE_W-ES_1500;1.498,6400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_386||Hub_83||FTL_DE_W-DE_W_500;702,7800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_386||Hub_84||FTL_DE_W-IT_500;758,9300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_386||Hub_85||FTL_DE_W-DE_W_250;268,8000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_387||Hub_81||FTL_BK-GB_2000;1.773,5400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_387||Hub_82||FTL_BK-ES_1500;1.453,9900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_387||Hub_83||FTL_BK-DE_W_1000;1.060,0700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_387||Hub_84||FTL_BK-IT_500;439,2500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_387||Hub_85||FTL_BK-DE_W_500;536,4900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_388||Hub_81||FTL_CZ-GB_1500;1.464,0700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_388||Hub_82||FTL_CZ-ES_2000;1.737,5800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_388||Hub_83||FTL_CZ-DE_W_1000;697,2500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_388||Hub_84||FTL_CZ-IT_1000;941,0200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_388||Hub_85||FTL_CZ-DE_W_250;324,5300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_389||Hub_81||FTL_CZ-GB_1500;1.394,7500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_389||Hub_82||FTL_CZ-ES_2000;1.636,3300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_389||Hub_83||FTL_CZ-DE_W_1000;627,3200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_389||Hub_84||FTL_CZ-IT_1000;859,9500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_389||Hub_85||FTL_CZ-DE_W_250;216,7700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_390||Hub_81||FTL_CZ-GB_1500;1.394,7500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_390||Hub_82||FTL_CZ-ES_2000;1.636,3300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_390||Hub_83||FTL_CZ-DE_W_1000;627,3200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_390||Hub_84||FTL_CZ-IT_1000;859,9500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_390||Hub_85||FTL_CZ-DE_W_250;216,7700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_391||Hub_81||FTL_DE_W-GB_1000;968,8100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_391||Hub_82||FTL_DE_W-ES_1500;1.686,0600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_391||Hub_83||FTL_DE_W-DE_W_100;127,4600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_391||Hub_84||FTL_DE_W-IT_1000;1.296,1600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_391||Hub_85||FTL_DE_W-DE_W_500;679,2600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_392||Hub_81||FTL_PL-GB_2000;1.882,4400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_392||Hub_82||FTL_PL-ES_2500;2.294,0900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_392||Hub_83||FTL_PL-DE_W_1500;1.179,8700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_392||Hub_84||FTL_PL-IT_1500;1.489,1500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_392||Hub_85||FTL_PL-DE_W_1000;918,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_393||Hub_81||FTL_CZ-GB_1500;1.361,9800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_393||Hub_82||FTL_CZ-ES_1500;1.610,1700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_393||Hub_83||FTL_CZ-DE_W_1000;594,5100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_393||Hub_84||FTL_CZ-IT_1000;851,1700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_393||Hub_85||FTL_CZ-DE_W_250;192,6400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_394||Hub_81||FTL_DE_W-GB_1000;970,0100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_394||Hub_82||FTL_DE_W-ES_1500;1.688,1100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_394||Hub_83||FTL_DE_W-DE_W_100;127,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_394||Hub_84||FTL_DE_W-IT_1000;1.296,9600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_394||Hub_85||FTL_DE_W-DE_W_500;678,6500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_395||Hub_81||FTL_PL-GB_1500;1.518,2900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_395||Hub_82||FTL_PL-ES_2000;1.876,5500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_395||Hub_83||FTL_PL-DE_W_1000;778,8500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_395||Hub_84||FTL_PL-IT_1000;1.100,4500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_395||Hub_85||FTL_PL-DE_W_500;525,4900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_396||Hub_81||FTL_FR_N-GB_1000;1.277,1100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_396||Hub_82||FTL_FR_N-ES_1000;1.232,8100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_396||Hub_83||FTL_FR_N-DE_W_500;750,2200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_396||Hub_84||FTL_FR_N-IT_1000;808,7400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_396||Hub_85||FTL_FR_N-DE_W_1000;720,1900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_397||Hub_81||FTL_CZ-GB_2000;1.778,7600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_397||Hub_82||FTL_CZ-ES_2000;1.963,6900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_397||Hub_83||FTL_CZ-DE_W_1000;1.022,5800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_397||Hub_84||FTL_CZ-IT_1000;1.075,8600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_397||Hub_85||FTL_CZ-DE_W_1000;592,1600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_398||Hub_81||FTL_FR_N-GB_1500;1.323,8000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_398||Hub_82||FTL_FR_N-ES_500;725,8400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_398||Hub_83||FTL_FR_N-DE_W_1000;1.325,3300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_398||Hub_84||FTL_FR_N-IT_1000;1.270,0800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_398||Hub_85||FTL_FR_N-DE_W_1500;1.480,6700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_399||Hub_81||FTL_DE_W-GB_1000;955,8300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_399||Hub_82||FTL_DE_W-ES_2000;1.869,5700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_399||Hub_83||FTL_DE_W-DE_W_250;264,6200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_399||Hub_84||FTL_DE_W-IT_1500;1.490,6000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_399||Hub_85||FTL_DE_W-DE_W_1000;750,8400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_400||Hub_81||FTL_DE_W-GB_1500;1.523,5600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_400||Hub_82||FTL_DE_W-ES_1500;1.560,2200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_400||Hub_83||FTL_DE_W-DE_W_1000;759,5900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_400||Hub_84||FTL_DE_W-IT_500;713,2600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_400||Hub_85||FTL_DE_W-DE_W_250;236,4900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_1||Plant_1||FTL_PT-FR_N_2000;1.813,0200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_2||Plant_2||FTL_PT-ES_1000;797,3200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_3||Plant_2||FTL_PT-ES_1000;790,7100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_3||Plant_3||FTL_PT-DE_W_2500;2.336,9900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_4||Plant_4||FTL_PT-DE_W_2000;2.137,5400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_5||Plant_4||FTL_Welt_Welt_2500;4.774,1900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_5||Plant_5||FTL_Welt_Welt_3000;5.336,8100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_5||Plant_6||FTL_Welt_Welt_2500;4.774,3900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_6||Plant_4||FTL_GB-DE_W_1500;1.377,9100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_7||Plant_4||FTL_ES-DE_W_2000;2.041,9100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_8||Plant_2||FTL_ES-ES_250;358,7400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_9||Plant_7||FTL_GB-GB_500;376,7600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_10||Plant_2||FTL_ES-ES_250;360,3700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_10||Plant_3||FTL_ES-DE_W_2000;1.890,2100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_11||Plant_5||FTL_GB-GB_500;488,9300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_12||Plant_3||FTL_ES-DE_W_2000;1.855,8900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_13||Plant_5||FTL_GB-GB_500;461,2200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_14||Plant_3||FTL_GB-DE_W_1500;1.208,2200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_14||Plant_5||FTL_GB-GB_500;483,6200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_15||Plant_8||FTL_GB-BX_1000;758,8200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_16||Plant_8||FTL_GB-BX_1000;911,5400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_16||Plant_9||FTL_GB-FR_N_1000;1.018,0200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_17||Plant_1||FTL_FR_N-FR_N_500;639,7700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_18||Plant_2||FTL_ES-ES_250;260,9900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_18||Plant_3||FTL_ES-DE_W_2000;1.865,1600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_19||Plant_2||FTL_ES-ES_250;270,3300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_19||Plant_3||FTL_ES-DE_W_2000;1.856,1200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_20||Plant_8||FTL_GB-BX_1000;725,6800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_21||Plant_10||FTL_GB-DE_W_1000;1.172,0900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_22||Plant_4||FTL_GB-DE_W_1500;1.249,6300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_22||Plant_11||FTL_GB-HU_2000;1.908,0700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_23||Plant_2||FTL_ES-ES_100;75,0100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_23||Plant_3||FTL_ES-DE_W_2000;1.981,2200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_24||Plant_8||FTL_GB-BX_1000;724,3000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_25||Plant_2||FTL_ES-ES_100;105,7700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_26||Plant_9||FTL_FR_N-FR_N_1000;937,7200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_26||Plant_12||FTL_FR_N-ES_1000;1.221,6000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_26||Plant_13||FTL_FR_N-CZ_1500;1.745,9900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_27||Plant_2||FTL_ES-ES_100;134,3500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_28||Plant_2||FTL_FR_N-ES_1000;1.255,6200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
