#tariff_name	tariff_costs	up_to_kg	up_to_m3	up_to_LDM	up_to_LU	up_to_m2	up_to_AU	up_to_price
FTL||Supplier_311||Hub_82||FTL_HU-ES_2000	1690.26	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_311||Hub_83||FTL_HU-DE_W_1000	1161.56	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_311||Hub_84||FTL_HU-IT_1000	651.1	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_311||Hub_85||FTL_HU-DE_W_500	611.82	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_312||Hub_81||FTL_PL-GB_2000	1611.62	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_312||Hub_82||FTL_PL-ES_2000	1941.07	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_312||Hub_83||FTL_PL-DE_W_1000	873.22	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_312||Hub_84||FTL_PL-IT_1500	1137.77	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_312||Hub_85||FTL_PL-DE_W_1000	566.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_313||Hub_81||FTL_PL-GB_2000	1628.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_313||Hub_82||FTL_PL-ES_2000	1936.42	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_313||Hub_83||FTL_PL-DE_W_1000	887.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_313||Hub_84||FTL_PL-IT_1000	1123.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_313||Hub_85||FTL_PL-DE_W_1000	565.57	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_314||Hub_81||FTL_PL-GB_2000	1626	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_314||Hub_82||FTL_PL-ES_2000	1951.91	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_314||Hub_83||FTL_PL-DE_W_1000	887.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_314||Hub_84||FTL_PL-IT_1500	1145.15	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_314||Hub_85||FTL_PL-DE_W_1000	578.56	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_315||Hub_81||FTL_SK-GB_2000	1846.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_315||Hub_82||FTL_SK-ES_2000	1932.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_315||Hub_83||FTL_SK-DE_W_1000	1104.69	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_315||Hub_84||FTL_SK-IT_1000	929.61	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_315||Hub_85||FTL_SK-DE_W_500	602	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_316||Hub_81||FTL_CZ-GB_2000	1754.4	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_316||Hub_82||FTL_CZ-ES_2000	1971.5	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_316||Hub_83||FTL_CZ-DE_W_1000	998.91	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_316||Hub_84||FTL_CZ-IT_1000	1095.84	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_316||Hub_85||FTL_CZ-DE_W_1000	585.29	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_317||Hub_81||FTL_SK-GB_2000	1885.13	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_317||Hub_82||FTL_SK-ES_2000	1985.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_317||Hub_83||FTL_SK-DE_W_1000	1145.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_317||Hub_84||FTL_SK-IT_1000	981.03	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_317||Hub_85||FTL_SK-DE_W_1000	634.86	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_318||Hub_81||FTL_HU-GB_2000	1994.28	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_318||Hub_82||FTL_HU-ES_2000	1772.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_318||Hub_83||FTL_HU-DE_W_1500	1286.29	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_318||Hub_84||FTL_HU-IT_1000	719.84	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_318||Hub_85||FTL_HU-DE_W_1000	719.8	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_319||Hub_81||FTL_HU-GB_2000	1995.6	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_319||Hub_82||FTL_HU-ES_2000	1775.85	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_319||Hub_83||FTL_HU-DE_W_1500	1287.42	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_319||Hub_84||FTL_HU-IT_1000	722.64	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_319||Hub_85||FTL_HU-DE_W_1000	721.27	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_320||Hub_81||FTL_CZ-GB_2000	1791.36	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_320||Hub_82||FTL_CZ-ES_2000	1975.19	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_320||Hub_83||FTL_CZ-DE_W_1000	1035.71	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_320||Hub_84||FTL_CZ-IT_1000	1085.89	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_320||Hub_85||FTL_CZ-DE_W_1000	605.6	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_321||Hub_81||FTL_HU-GB_2000	1972.47	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_321||Hub_82||FTL_HU-ES_2000	1806.59	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_321||Hub_83||FTL_HU-DE_W_1500	1256.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_321||Hub_84||FTL_HU-IT_1000	756.85	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_321||Hub_85||FTL_HU-DE_W_1000	699.68	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_322||Hub_81||FTL_HU-GB_2000	1974.27	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_322||Hub_82||FTL_HU-ES_2000	1808.83	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_322||Hub_83||FTL_HU-DE_W_1500	1258.8	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_322||Hub_84||FTL_HU-IT_1000	758.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_322||Hub_85||FTL_HU-DE_W_1000	701.76	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_323||Hub_81||FTL_HU-GB_2000	1975.13	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_323||Hub_82||FTL_HU-ES_2000	1834.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_323||Hub_83||FTL_HU-DE_W_1500	1257.17	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_323||Hub_84||FTL_HU-IT_1000	786.01	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_323||Hub_85||FTL_HU-DE_W_1000	706.6	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_324||Hub_81||FTL_HU-GB_2000	2085.84	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_324||Hub_82||FTL_HU-ES_2000	1809.1	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_324||Hub_83||FTL_HU-DE_W_1500	1387.65	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_324||Hub_84||FTL_HU-IT_1000	750.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_324||Hub_85||FTL_HU-DE_W_1000	818.49	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_325||Hub_81||FTL_HU-GB_2000	2014.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_325||Hub_82||FTL_HU-ES_2000	1878.07	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_325||Hub_83||FTL_HU-DE_W_1500	1298.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_325||Hub_84||FTL_HU-IT_1000	825.09	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_325||Hub_85||FTL_HU-DE_W_1000	752.46	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_326||Hub_81||FTL_PL-GB_2000	1779.77	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_326||Hub_82||FTL_PL-ES_2000	1995.57	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_326||Hub_83||FTL_PL-DE_W_1000	1034.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_326||Hub_84||FTL_PL-IT_1500	1137.02	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_326||Hub_85||FTL_PL-DE_W_1000	657.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_327||Hub_81||FTL_SK-GB_2000	1947.24	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_327||Hub_82||FTL_SK-ES_2000	2092.6	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_327||Hub_83||FTL_SK-DE_W_1500	1213.29	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_327||Hub_84||FTL_SK-IT_1000	1091.09	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_327||Hub_85||FTL_SK-DE_W_1000	729.91	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_328||Hub_81||FTL_PL-GB_2000	1796.1	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_328||Hub_82||FTL_PL-ES_2000	1977.38	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_328||Hub_83||FTL_PL-DE_W_1500	1048.11	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_328||Hub_84||FTL_PL-IT_1000	1107.84	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_328||Hub_85||FTL_PL-DE_W_1000	653.05	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_329||Hub_81||FTL_PL-GB_2000	1782.68	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_329||Hub_82||FTL_PL-ES_2000	1998.24	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_329||Hub_83||FTL_PL-DE_W_1000	1037.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_329||Hub_84||FTL_PL-IT_1500	1139.39	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_329||Hub_85||FTL_PL-DE_W_1000	660.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_330||Hub_81||FTL_PL-GB_2000	1776.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_330||Hub_82||FTL_PL-ES_2000	2010.97	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_330||Hub_83||FTL_PL-DE_W_1000	1033.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_330||Hub_84||FTL_PL-IT_1500	1157.97	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_330||Hub_85||FTL_PL-DE_W_1000	666.83	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_331||Hub_81||FTL_PL-GB_2000	1797.84	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_331||Hub_82||FTL_PL-ES_2000	1981	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_331||Hub_83||FTL_PL-DE_W_1500	1050.05	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_331||Hub_84||FTL_PL-IT_1000	1111.86	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_331||Hub_85||FTL_PL-DE_W_1000	656.1	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_332||Hub_81||FTL_PL-GB_2000	1787.27	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_332||Hub_82||FTL_PL-ES_2000	2000.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_332||Hub_83||FTL_PL-DE_W_1000	1041.9	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_332||Hub_84||FTL_PL-IT_1500	1141.12	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_332||Hub_85||FTL_PL-DE_W_1000	664.12	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_333||Hub_81||FTL_PL-GB_2000	1764.59	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_333||Hub_82||FTL_PL-ES_2000	2052.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_333||Hub_83||FTL_PL-DE_W_1000	1027.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_333||Hub_84||FTL_PL-IT_1500	1216.47	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_333||Hub_85||FTL_PL-DE_W_1000	693.23	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_334||Hub_81||FTL_PL-GB_2000	1764.17	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_334||Hub_82||FTL_PL-ES_2000	2053.79	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_334||Hub_83||FTL_PL-DE_W_1000	1027.82	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_334||Hub_84||FTL_PL-IT_1500	1218.55	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_334||Hub_85||FTL_PL-DE_W_1000	694.25	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_335||Hub_81||FTL_HU-GB_2000	2044.62	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_335||Hub_82||FTL_HU-ES_2000	1892.77	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_335||Hub_83||FTL_HU-DE_W_1500	1330.78	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_335||Hub_84||FTL_HU-IT_1000	836.48	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_335||Hub_85||FTL_HU-DE_W_1000	783.25	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_336||Hub_81||FTL_PL-GB_2000	1742.77	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_336||Hub_82||FTL_PL-ES_2500	2146.02	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_336||Hub_83||FTL_PL-DE_W_1000	1029.13	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_336||Hub_84||FTL_PL-IT_1500	1349.46	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_336||Hub_85||FTL_PL-DE_W_1000	768.46	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_337||Hub_81||FTL_SK-GB_2000	2004.34	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_337||Hub_82||FTL_SK-ES_2000	2131.56	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_337||Hub_83||FTL_SK-DE_W_1500	1274.7	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_337||Hub_84||FTL_SK-IT_1000	1121.7	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_337||Hub_85||FTL_SK-DE_W_1000	786.78	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_338||Hub_81||FTL_SK-GB_2000	2053.64	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_338||Hub_82||FTL_SK-ES_2000	2093.87	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_338||Hub_83||FTL_SK-DE_W_1500	1326.82	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_338||Hub_84||FTL_SK-IT_1000	1065.76	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_338||Hub_85||FTL_SK-DE_W_1000	806.08	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_339||Hub_81||FTL_HU-GB_2000	2089.86	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_339||Hub_82||FTL_HU-ES_2000	1975.48	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_339||Hub_83||FTL_HU-DE_W_1500	1376.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_339||Hub_84||FTL_HU-IT_1000	916.22	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_339||Hub_85||FTL_HU-DE_W_1000	843.87	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_340||Hub_81||FTL_PL-GB_2000	1841.54	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_340||Hub_82||FTL_PL-ES_2500	2245.69	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_340||Hub_83||FTL_PL-DE_W_1500	1134.46	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_340||Hub_84||FTL_PL-IT_1500	1440.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_340||Hub_85||FTL_PL-DE_W_1000	870.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_341||Hub_81||FTL_RO-GB_2500	2202.18	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_341||Hub_82||FTL_RO-ES_2000	1877.94	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_341||Hub_83||FTL_RO-DE_W_1500	1476.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_341||Hub_84||FTL_RO-IT_1000	865.31	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_341||Hub_85||FTL_RO-DE_W_1000	957.49	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_342||Hub_81||FTL_PL-GB_2000	1858.55	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_342||Hub_82||FTL_PL-ES_2500	2265.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_342||Hub_83||FTL_PL-DE_W_1500	1153.39	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_342||Hub_84||FTL_PL-IT_1500	1461.13	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_342||Hub_85||FTL_PL-DE_W_1000	890.76	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_343||Hub_81||FTL_PL-GB_2000	1869.62	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_343||Hub_82||FTL_PL-ES_2500	2250.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_343||Hub_83||FTL_PL-DE_W_1500	1158.18	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_343||Hub_84||FTL_PL-IT_1500	1436.05	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_343||Hub_85||FTL_PL-DE_W_1000	879.15	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_344||Hub_81||FTL_SK-GB_2000	2150.45	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_344||Hub_82||FTL_SK-ES_2500	2269.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_344||Hub_83||FTL_SK-DE_W_1500	1433.42	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_344||Hub_84||FTL_SK-IT_1500	1250.58	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_344||Hub_85||FTL_SK-DE_W_1000	950.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_345||Hub_81||FTL_RO-GB_2500	2213.72	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_345||Hub_82||FTL_RO-ES_2000	1934.38	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_345||Hub_83||FTL_RO-DE_W_1500	1483.81	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_345||Hub_84||FTL_RO-IT_1000	916.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_345||Hub_85||FTL_RO-DE_W_1000	972.07	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_346||Hub_81||FTL_SK-GB_2500	2176.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_346||Hub_82||FTL_SK-ES_2500	2248.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_346||Hub_83||FTL_SK-DE_W_1500	1459.95	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_346||Hub_84||FTL_SK-IT_1500	1221.58	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_346||Hub_85||FTL_SK-DE_W_1000	959.58	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_347||Hub_81||FTL_RO-GB_2500	2208.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_347||Hub_82||FTL_RO-ES_2000	1942.68	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_347||Hub_83||FTL_RO-DE_W_1500	1477.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_347||Hub_84||FTL_RO-IT_1000	923.72	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_347||Hub_85||FTL_RO-DE_W_1000	967.89	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_348||Hub_81||FTL_HU-GB_2500	2226.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_348||Hub_82||FTL_HU-ES_2500	2135.8	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_348||Hub_83||FTL_HU-DE_W_1500	1522.21	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_348||Hub_84||FTL_HU-IT_1500	1066.05	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_348||Hub_85||FTL_HU-DE_W_1000	1008.69	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_349||Hub_81||FTL_SK-GB_2500	2210.05	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_349||Hub_82||FTL_SK-ES_2500	2324.25	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_349||Hub_83||FTL_SK-DE_W_1500	1498.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_349||Hub_84||FTL_SK-IT_1500	1303.18	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_349||Hub_85||FTL_SK-DE_W_1000	1016.78	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_350||Hub_81||FTL_PL-GB_2000	1976.04	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_350||Hub_82||FTL_PL-ES_2500	2370.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_350||Hub_83||FTL_PL-DE_W_1500	1274.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_350||Hub_84||FTL_PL-IT_1500	1555.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_350||Hub_85||FTL_PL-DE_W_1000	1000.61	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_351||Hub_81||FTL_PL-GB_2500	2080.85	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_351||Hub_82||FTL_PL-ES_2500	2274.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_351||Hub_83||FTL_PL-DE_W_1500	1344.53	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_351||Hub_84||FTL_PL-IT_1500	1401.16	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_351||Hub_85||FTL_PL-DE_W_1000	967.81	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_352||Hub_81||FTL_RO-GB_2500	2341.38	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_352||Hub_82||FTL_RO-ES_2500	2068.69	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_352||Hub_83||FTL_RO-DE_W_2000	1612.01	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_352||Hub_84||FTL_RO-IT_1500	1045.28	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_352||Hub_85||FTL_RO-DE_W_1500	1108.21	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_353||Hub_81||FTL_RO-GB_2500	2474.94	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_353||Hub_82||FTL_RO-ES_2500	2184.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_353||Hub_83||FTL_RO-DE_W_2000	1748.61	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_353||Hub_84||FTL_RO-IT_1500	1159.11	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_353||Hub_85||FTL_RO-DE_W_1500	1247.62	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_354||Hub_81||FTL_RO-GB_2500	2489.79	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_354||Hub_82||FTL_RO-ES_2500	2191.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_354||Hub_83||FTL_RO-DE_W_2000	1764.15	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_354||Hub_84||FTL_RO-IT_1500	1166.3	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_354||Hub_85||FTL_RO-DE_W_1500	1262.1	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_355||Hub_81||FTL_BG-GB_3000	2774.89	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_355||Hub_82||FTL_BG-ES_2500	2269.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_355||Hub_83||FTL_BG-DE_W_2000	2065.12	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_355||Hub_84||FTL_BG-IT_1500	1296.55	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_355||Hub_85||FTL_BG-DE_W_1500	1549.27	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_356||Hub_81||FTL_RO-GB_3000	2601.38	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_356||Hub_82||FTL_RO-ES_2500	2314.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_356||Hub_83||FTL_RO-DE_W_2000	1877.53	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_356||Hub_84||FTL_RO-IT_1500	1283.77	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_356||Hub_85||FTL_RO-DE_W_1500	1382.64	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_357||Hub_81||FTL_MD-GB_3000	2652.91	24000	102	13.6	$inf	$inf	$inf	$inf
